Normal,Foil,Name,Set,Card Number,Color,Rarity,Price,Foil Price
0,0,"Beast - Tragic Hero",002,173,Steel,Legendary,"$14.74","$34.45"
0,0,"Donald Duck - Buccaneer",004,179,Steel,Legendary,"$1.40","$2.45"
0,0,"Gantu - Galactic Federation Captain",001,178,Steel,Legendary,"$0.89","$7.65"
0,0,"Jafar - Tyrannical Hypnotist",005,172,Steel,Legendary,"$1.25","$4.61"
1,0,"John Silver - Stern Captain",006,194,Steel,Legendary,"$2.80","$4.47"
1,0,"Mickey Mouse - Giant Mouse",008,199,Steel,Legendary,"$7.44","$12.93"
0,0,"Mickey Mouse - Inspirational Warrior",007,200,Steel,Legendary,"$6.95","$8.80"
0,0,"Mickey Mouse - Trumpeter",003,182,Steel,Legendary,"$1.04","$2.41"
0,0,"Namaari - Morning Mist",002,189,Steel,Legendary,"$0.75","$5.48"
0,0,"Namaari - Single-Minded Rival",008,198,Steel,Legendary,"$18.17","$28.97"
0,0,"Piglet - Sturdy Swordsman",004,191,Steel,Legendary,"$0.72","$1.65"
0,0,"Robin Hood - Champion of Sherwood",003,190,Steel,Legendary,"$14.50","$17.82"
0,0,"Te Kā - Heartless",001,192,Steel,Legendary,"$1.14","$8.50"
2,0,"Wreck-It Ralph - Ham Hands",006,190,Steel,Legendary,"$1.45","$2.57"
0,0,"Ariel - Spectacular Singer",001,2,Amber,Super Rare,"$2.66","$8.43"
2,0,"Blast From Your Past",005,028,Amber,Super Rare,"$0.21","$0.83"
1,0,"Bolt - Superdog",007,004,Amber Steel,Super Rare,"$0.81","$4.62"
0,0,"Bolt - Superdog",007,223,Amber Steel,Super Rare,,
4,0,"Bruno Madrigal - Singing Seer",008,020,Amber Amethyst,Super Rare,"$0.22","$0.50"
0,0,"Chernabog - Evildoer",003,003,Amber,Super Rare,"$0.60","$2.04"
3,0,"Daisy Duck - Donald's Date",005,016,Amber,Super Rare,"$9.14","$15.16"
3,0,"Donald Duck - Coin Collector",008,037,Amber,Super Rare,"$0.41","$3.05"
0,0,"Gaston - Despicable Dealer",004,010,Amber,Super Rare,"$0.20","$1.39"
2,1,"Jim Hawkins - Honorable Pirate",006,025,Amber,Super Rare,"$0.16","$0.49"
2,0,"King Candy - Royal Racer",007,020,Amber Ruby,Super Rare,"$0.52","$1.77"
0,0,"King Louie - Jungle VIP",002,12,Amber,Super Rare,"$0.15","$0.39"
1,0,"Lady - Miss Park Avenue",007,028,Amber Emerald,Super Rare,"$0.70","$3.17"
2,0,"Lilo - Escape Artist",006,002,Amber,Super Rare,"$1.58","$3.08"
0,0,"Maximus - Palace Horse",001,10,Amber,Super Rare,"$0.28","$1.30"
0,0,"Mickey Mouse - Friendly Face",002,13,Amber,Super Rare,"$0.25","$0.79"
0,1,"Minnie Mouse - Drum Major",005,015,Amber,Super Rare,"$0.18","$0.81"
0,0,"Minnie Mouse - Musketeer Champion",004,017,Amber,Super Rare,"$0.19","$0.68"
0,0,"Mirabel Madrigal - Gift of the Family",004,018,Amber,Super Rare,"$0.25","$0.25"
1,0,"Mirabel Madrigal - Musically Talented",007,035,Amber Amethyst,Super Rare,"$0.53","$2.01"
1,0,"Perdita - Determined Mother",008,027,Amber Sapphire,Super Rare,"$0.45","$1.96"
0,0,"Piglet - Pooh Pirate Captain",003,016,Amber,Super Rare,"$1.43","$1.95"
0,0,"Piglet - Pooh Pirate Captain",003,223,Amber,Super Rare,"$3.37","$3.37"
0,0,"Pongo - Dear Old Dad",007,029,Amber Sapphire,Super Rare,"$0.68","$2.38"
0,0,"Pongo - Determined Father",003,19,Amber,Super Rare,"$0.22","$0.33"
3,0,"Rhino - Power Hamster",008,030,Amber Steel,Super Rare,"$6.29","$19.97"
0,0,"Stitch - Rock Star",001,23,Amber,Super Rare,"$1.14","$5.37"
2,0,"Sugar Rush Speedway - Finish Line",006,035,Amber,Super Rare,"$0.79","$1.73"
0,0,"The Queen - Commanding Presence",002,26,Amber,Super Rare,"$0.34","$0.53"
3,0,"Tramp - Dapper Rascal",008,022,Amber Emerald,Super Rare,"$0.95","$3.19"
2,1,"Wreck-It Ralph - Big Lug",008,024,Amber Ruby,Super Rare,"$0.34","$1.22"
0,0,"Alice - Tea Alchemist",003,035,Amethyst,Super Rare,"$0.13","$0.52"
0,0,"Arthur - Wizard's Apprentice",002,35,Amethyst,Super Rare,"$0.58","$1.06"
0,0,"Belle - Accomplished Mystic",004,036,Amethyst,Super Rare,"$1.99","$8.21"
0,0,"Bruno Madrigal - Undetected Uncle",004,039,Amethyst,Super Rare,"$0.86","$1.64"
2,0,"Elsa - Ice Maker",007,069,Amethyst Sapphire,Super Rare,"$0.41","$2.53"
0,0,"Elsa - Ice Maker",007,224,Amethyst Sapphire,Super Rare,,
2,3,"Elsa - The Fifth Spirit",005,048,Amethyst,Super Rare,"$4.74","$5.36"
0,0,"Genie - Supportive Friend",003,038,Amethyst,Super Rare,"$0.24","$0.85"
4,1,"Hades - Ruthless Tyrant",008,048,Amethyst Ruby,Super Rare,"$0.51","$6.16"
0,0,"Into the Unknown",008,081,Amethyst Sapphire,Super Rare,"$1.52","$7.21"
1,0,"Jafar - High Sultan of Lorcana",008,074,Amethyst Steel,Super Rare,"$0.60","$1.42"
4,2,"Jafar - Newly Crowned",007,051,Amethyst Steel,Super Rare,"$0.52","$1.10"
2,1,"Mad Hatter - Eccentric Host",006,059,Amethyst,Super Rare,"$0.31","$1.27"
0,0,"Madam Mim - Elephant",005,044,Amethyst,Super Rare,"$0.49","$1.64"
1,0,"Madam Mim - Truly Marvelous",006,055,Amethyst,Super Rare,"$0.12","$0.67"
0,0,"Magica De Spell - The Midas Touch",003,049,Amethyst,Super Rare,"$0.13","$0.35"
1,0,"Maleficent - Formidable Queen",005,035,Amethyst,Super Rare,"$0.25","$0.73"
0,0,"Marshmallow - Persistent Guardian",001,50,Amethyst,Super Rare,"$0.25","$0.98"
0,0,"Mickey Mouse - Wayward Sorcerer",001,51,Amethyst,Super Rare,"$0.60","$0.60"
0,0,"Peter Pan - Shadow Finder",004,054,Amethyst,Super Rare,"$2.00","$8.03"
0,0,"Peter Pan's Shadow - Not Sewn On",002,55,Amethyst,Super Rare,"$0.39","$1.49"
0,0,"Show Me More!",007,082,Amethyst,Super Rare,"$0.33","$3.06"
2,0,"Sisu - Uniting Dragon",006,054,Amethyst,Super Rare,"$0.16","$0.79"
2,1,"Te Kā - Elemental Terror",007,054,Amethyst Ruby,Super Rare,"$0.19","$0.82"
0,0,"The Queen - Wicked and Vain",001,56,Amethyst,Super Rare,"$0.29","$1.01"
1,1,"Yzma - Above It All",007,068,Amethyst Emerald,Super Rare,"$0.21","$1.07"
2,0,"Yzma - On Edge",008,068,Amethyst Emerald,Super Rare,"$0.23","$0.81"
0,0,"Yzma - Scary Beyond All Reason",002,60,Amethyst,Super Rare,"$0.32","$1.22"
1,0,"Bend To My Will",006,093,Emerald,Super Rare,"$0.35","$2.86"
0,0,"Cheshire Cat - From the Shadows",002,75,Emerald,Super Rare,"$0.44","$0.99"
0,0,"Daisy Duck - Pirate Captain",006,081,Emerald,Super Rare,"$0.42","$1.98"
0,0,"Dr. Facilier - Fortune Teller",002,79,Emerald,Super Rare,"$0.17","$0.59"
0,0,"Flynn Rider - Breaking and Entering",008,102,Emerald,Super Rare,"$0.39","$0.75"
0,0,"Genie - On the Job",001,75,Emerald,Super Rare,"$0.40","$1.90"
2,1,"Go Go Tomago - Cutting Edge",008,107,Emerald Sapphire,Super Rare,"$0.45","$2.84"
0,0,"Helga Sinclair - Femme Fatale",003,074,Emerald,Super Rare,"$0.25","$0.37"
2,0,"Hiro Hamada - Armor Designer",007,096,Emerald Sapphire,Super Rare,"$0.59","$1.69"
0,0,"Lyle Tiberius Rourke - Cunning Mercenary",003,078,Emerald,Super Rare,"$0.21","$0.78"
4,1,"Maui - Stubborn Trickster",008,110,Emerald Steel,Super Rare,"$0.60","$2.49"
0,0,"Mickey Mouse - Artful Rogue",001,88,Emerald,Super Rare,"$0.29","$1.28"
0,0,"Mother Gothel - Selfish Manipulator",001,90,Emerald,Super Rare,"$0.36","$1.14"
2,0,"Mother Gothel - Unwavering Schemer",005,092,Emerald,Super Rare,"$0.29","$1.84"
0,0,"Pete - Born to Cheat",004,085,Emerald,Super Rare,"$0.16","$0.34"
0,0,"Pete - Space Pirate",007,114,Emerald Steel,Super Rare,"$1.77","$9.62"
0,0,"Peter Pan - Never Land Prankster",006,085,Emerald,Super Rare,"$0.29","$1.66"
0,0,"Prince Phillip - Swordsman of the Realm",005,083,Emerald,Super Rare,"$0.17","$0.54"
0,0,"Prince Phillip - Vanquisher of Foes",004,087,Emerald,Super Rare,"$0.29","$0.99"
3,0,"Queen of Hearts - Haughty Monarch",008,105,Emerald Ruby,Super Rare,"$0.30","$0.76"
0,0,"Queen of Hearts - Unpredictable Bully",007,095,Emerald Ruby,Super Rare,"$0.68","$1.95"
1,1,"Scroop - Odious Mutineer",005,082,Emerald,Super Rare,"$0.15","$0.52"
0,0,"Shenzi - Hyena Pack Leader",003,085,Emerald,Super Rare,"$0.19","$0.40"
0,0,"The Queen - Disguised Peddler",002,93,Emerald,Super Rare,"$0.25","$0.64"
0,0,"Zeus - Mr. Lightning Bolts",004,092,Emerald,Super Rare,"$0.15","$0.62"
0,0,"Aladdin - Heroic Outlaw",001,104,Ruby,Super Rare,"$0.31","$0.36"
0,0,"Ariel - Adventurous Collector",003,103,Ruby,Super Rare,"$0.12","$0.67"
2,0,"Belle - Mechanic Extraordinaire",007,126,Ruby Sapphire,Super Rare,"$0.32","$1.26"
0,0,"Flynn Rider - Frenemy",004,106,Ruby,Super Rare,"$0.76","$1.80"
1,0,"Goofy - Extreme Athlete",007,139,Ruby,Super Rare,"$0.25","$0.90"
0,0,"Lady Tremaine - Imperious Queen",002,110,Ruby,Super Rare,"$0.41","$4.01"
3,0,"Lumiere - Fired Up",008,139,Ruby Sapphire,Super Rare,"$0.31","$1.68"
0,0,"Madame Medusa - The Boss",003,112,Ruby,Super Rare,"$0.28","$1.35"
1,0,"Maximus - Team Champion",005,105,Ruby,Super Rare,"$0.38","$1.23"
2,0,"Mickey Mouse - Pirate Captain",006,103,Ruby,Super Rare,"$0.43","$1.24"
2,0,"Minnie Mouse - Pirate Lookout",006,120,Ruby,Super Rare,"$0.33","$0.99"
3,0,"Mulan - Charging Ahead",008,141,Ruby Steel,Super Rare,"$0.33","$0.93"
2,0,"Mulan - Imperial General",007,141,Ruby Steel,Super Rare,"$0.88","$3.34"
0,0,"Mulan - Imperial Soldier",001,118,Ruby,Super Rare,"$0.31","$0.31"
0,0,"Namaari - Nemesis",002,118,Ruby,Super Rare,"$0.22","$0.38"
0,0,"Noi - Acrobatic Baby",004,119,Ruby,Super Rare,"$0.10","$0.30"
1,0,"Pete - Steamboat Rival",005,116,Ruby,Super Rare,"$0.17","$0.42"
0,0,"Prince Eric - Expert Helmsman",003,121,Ruby,Super Rare,"$0.18","$0.61"
0,0,"Raya - Fierce Protector",004,121,Ruby,Super Rare,"$0.19","$0.54"
0,0,"Raya - Leader of Heart",002,123,Ruby,Super Rare,"$0.25","$0.53"
0,1,"Scar - Heartless Hunter",006,127,Ruby,Super Rare,"$0.20","$1.07"
0,0,"Te Kā - The Burning One",001,126,Ruby,Super Rare,"$0.21","$0.95"
2,0,"Who's With Me?",005,131,Ruby,Super Rare,"$0.20","$0.48"
2,1,"Alice - Savvy Sailor",006,161,Sapphire,Super Rare,"$1.56","$9.06"
0,0,"Anna - True-Hearted",004,138,Sapphire,Super Rare,"$0.34","$0.57"
0,0,"Ariel - Treasure Collector",004,139,Sapphire,Super Rare,"$0.35","$1.82"
0,0,"Aurora - Dreaming Guardian",001,139,Sapphire,Super Rare,"$0.32","$0.36"
0,0,"Aurora - Lore Guardian",004,140,Sapphire,Super Rare,"$0.30","$0.98"
0,0,"Basil - Great Mouse Detective",002,138,Sapphire,Super Rare,"$0.17","$0.68"
0,0,"Cogsworth - Grandfather Clock",002,142,Sapphire,Super Rare,"$0.85","$4.91"
2,1,"Down in New Orleans",008,177,Sapphire,Super Rare,"$0.50","$4.42"
0,1,"Gadget Hackwrench - Brilliant Bosun",006,140,Sapphire,Super Rare,"$0.16","$0.36"
0,0,"Grand Pabbie - Oldest and Wisest",002,148,Sapphire,Super Rare,"$0.24","$0.91"
2,0,"Jasmine - Steady Strategist",008,171,Sapphire Steel,Super Rare,"$0.36","$1.28"
1,0,"Kuzco - Selfish Emperor",005,149,Sapphire,Super Rare,"$0.28","$2.80"
2,0,"Maid Marian - Badminton Ace",007,176,Sapphire Steel,Super Rare,"$0.20","$0.85"
1,0,"Prince John - Gold Lover",005,147,Sapphire,Super Rare,"$0.39","$1.66"
0,0,"Robin Hood - Unrivaled Archer",001,157,Sapphire,Super Rare,"$0.44","$1.69"
0,0,"Scrooge McDuck - Richest Duck in the World",003,154,Sapphire,Super Rare,"$0.15","$0.24"
1,0,"Tadashi Hamada - Baymax Inventor",006,153,Sapphire,Super Rare,"$0.21","$0.68"
0,0,"Tamatoa - So Shiny!",001,159,Sapphire,Super Rare,"$1.15","$6.28"
0,0,"The Queen - Fairest of All",005,144,Sapphire,Super Rare,"$0.26","$0.62"
0,0,"Tinker Bell - Very Clever Fairy",003,157,Sapphire,Super Rare,"$0.12","$0.31"
0,0,"Wendy Darling - Authority on Peter Pan",003,158,Sapphire,Super Rare,"$0.17","$0.82"
0,0,"A Whole New World",001,195,Steel,Super Rare,"$2.71","$7.96"
0,0,"Ariel - Sonic Warrior",004,175,Steel,Super Rare,"$0.50","$3.56"
0,0,"Beast - Selfless Protector",002,172,Steel,Super Rare,"$0.28","$0.63"
0,0,"Captain Amelia - Commander of the Legacy",006,192,Steel,Super Rare,"$0.19","$0.95"
0,0,"Cinderella - Stouthearted",002,177,Steel,Super Rare,"$0.62","$2.18"
0,0,"Gantu - Experienced Enforcer",007,199,Steel,Super Rare,"$0.35","$4.40"
1,0,"Grumpy - Skeptical Knight",005,186,Steel,Super Rare,"$0.25","$0.79"
0,0,"Hans - Thirteenth in Line",001,180,Steel,Super Rare,"$0.35","$0.79"
3,0,"Jafar - Power-Hungry Vizier",006,193,Steel,Super Rare,"$0.19","$0.66"
1,0,"Kronk - Head of Security",005,185,Steel,Super Rare,"$0.16","$0.25"
0,0,"Little John - Resourceful Outlaw",003,178,Steel,Super Rare,"$0.20","$0.39"
0,0,"Magic Broom - Brigade Commander",004,186,Steel,Super Rare,"$0.33","$0.93"
2,0,"Mr. Smee - Captain of the Jolly Roger",006,176,Steel,Super Rare,"$0.32","$0.62"
0,0,"Raya - Unstoppable Force",004,193,Steel,Super Rare,"$0.21","$0.35"
0,0,"Sheriff of Nottingham - Corrupt Official",003,191,Steel,Super Rare,"$0.18","$0.45"
0,0,"Simba - Fighting Prince",003,192,Steel,Super Rare,"$0.20","$1.10"
1,0,"Snow White - Fair-Hearted",005,183,Steel,Super Rare,"$0.38","$1.37"
0,0,"Tiana - Celebrating Princess",002,196,Steel,Super Rare,"$0.17","$0.18"
0,0,"Tinker Bell - Giant Fairy",001,193,Steel,Super Rare,"$3.17","$6.99"
0,0,"Alma Madrigal - Family Matriarch",004,002,Amber,Rare,"$0.35","$0.69"
3,1,"Antonio Madrigal - Friend to All",008,005,Amber Amethyst,Rare,"$0.24","$1.37"
0,0,"Ariel - Singing Mermaid",004,003,Amber,Rare,"$0.25","$0.83"
0,0,"Baloo - von Bruinwald XIII",003,1,Amber,Rare,"$0.25","$1.05"
0,0,"Bernard - Brand-New Agent",003,002,Amber,Rare,"$0.08","$0.23"
4,0,"Bolt - Down but Not Out",008,029,Amber Steel,Rare,"$0.32","$1.48"
2,0,"Calhoun - Courageous Rescuer",007,026,Amber Ruby,Rare,"$0.33","$0.81"
2,0,"Chip 'n' Dale - Recovery Rangers",006,014,Amber,Rare,"$0.16","$0.75"
0,0,"Christopher Robin - Adventurer",002,2,Amber,Rare,"$0.11","$0.45"
0,0,"Cinderella - Ballroom Sensation",002,3,Amber,Rare,"$3.55","$6.94"
2,1,"Cinderella - The Right One",007,015,Amber,Rare,"$0.20","$0.75"
2,1,"Clawhauser - Front Desk Officer",008,035,Amber,Rare,"$0.24","$0.68"
0,0,"Cobra Bubbles - Just a Social Worker",002,4,Amber,Rare,"$0.10","$0.36"
0,0,"Dragon Gem",002,33,Amber,Rare,"$0.14","$0.41"
0,0,"Golden Harp - Enchanter of the Land",004,011,Amber,Rare,"$0.14","$0.33"
0,0,"Goofy - Musketeer Swordsman",004,012,Amber,Rare,"$0.20","$0.37"
0,0,"Grand Duke - Advisor to the King",002,9,Amber,Rare,"$0.16","$0.47"
0,0,"Hades - King of Olympus",001,5,Amber,Rare,"$0.29","$0.43"
0,0,"Hades - Lord of the Underworld",001,6,Amber,Rare,"$0.14","$1.55"
0,0,"Heart of Atlantis",003,030,Amber,Rare,"$0.10","$0.41"
2,0,"Isabela Madrigal - In the Moment",007,025,Amber,Rare,"$0.45","$1.45"
2,0,"It Means No Worries",008,042,Amber,Rare,"$0.23","$0.76"
1,0,"Judy Hopps - Resourceful Rabbit",006,015,Amber,Rare,"$0.20","$0.78"
0,0,"Just in Time",001,29,Amber,Rare,"$0.51","$2.08"
1,0,"Kanga - Nurturing Mother",006,021,Amber,Rare,"$0.14","$0.52"
0,0,"Kenai - Protective Brother",007,030,Amber,Rare,"$0.15","$0.62"
0,1,"Koda - Talkative Cub",005,001,Amber,Rare,"$0.19","$0.72"
2,0,"Kristoff - Reindeer Keeper",005,013,Amber,Rare,"$0.19","$0.59"
2,0,"Lady - Decisive Dog",008,033,Amber Emerald,Rare,"$0.64","$2.31"
2,0,"Lady - Family Dog",008,011,Amber,Rare,"$9.30","$14.25"
0,0,"Lantern",001,33,Amber,Rare,"$0.53","$2.71"
0,0,"Lilo - Making a Wish",001,9,Amber,Rare,"$1.34","$2.70"
0,0,"Look At This Family",004,028,Amber,Rare,"$0.20","$0.63"
0,0,"Lucky - The 15th Puppy",003,008,Amber,Rare,"$0.21","$0.62"
1,0,"Ludwig Von Drake - All-Around Expert",008,007,Amber Sapphire,Rare,"$0.82","$3.70"
1,0,"Minnie Mouse - Daring Defender",008,006,Amber Ruby,Rare,"$0.35","$0.89"
0,0,"Minnie Mouse - Musical Artist",003,009,Amber,Rare,"$0.13","$0.37"
0,0,"Miracle Candle",004,031,Amber,Rare,"$0.21","$0.54"
1,0,"Mittens - Sassy Street Cat",007,009,Amber,Rare,"$0.23","$0.60"
1,0,"Moana - Determined Explorer",005,018,Amber,Rare,"$0.17","$0.77"
0,0,"Moana - Of Motunui",001,14,Amber,Rare,"$0.22","$0.24"
2,0,"Monterey Jack - Good-hearted Ranger",006,013,Amber,Rare,"$0.12","$0.40"
0,0,"Mulan - Reflecting",002,16,Amber,Rare,"$0.41","$1.43"
0,0,"Nani - Caring Sister",006,019,Amber,Rare,"$0.12","$0.52"
0,0,"Part of Your World",001,30,Amber,Rare,"$0.15","$1.21"
0,0,"Perdita - Playful Mother",007,002,Amber Sapphire,Rare,"$0.97","$1.32"
0,0,"Pluto - Determined Defender",003,017,Amber,Rare,"$0.16","$0.45"
1,0,"Pooh Pirate Ship",006,032,Amber,Rare,"$0.18","$0.70"
1,0,"Pride Lands - Jungle Oasis",005,034,Amber,Rare,"$0.18","$0.69"
0,0,"Pride Lands - Pride Rock",003,033,Amber,Rare,"$0.22","$0.73"
1,0,"Queen's Sensor Core",005,031,Amber,Rare,"$0.44","$1.04"
0,1,"Revive",005,027,Amber,Rare,"$0.15","$0.74"
2,0,"Rhino - Motivational Speaker",007,001,Amber Steel,Rare,"$0.20","$1.18"
2,0,"Safe and Sound",006,030,Amber,Rare,"$0.13","$0.46"
0,0,"Sleepy's Flute",002,34,Amber,Rare,"$0.35","$1.31"
0,0,"The Bare Necessities",003,028,Amber,Rare,"$0.52","$1.32"
3,0,"The Colonel - Old Sheepdog",008,017,Amber,Rare,"$0.10","$0.35"
2,0,"The Family Madrigal",007,040,Amber Amethyst,Rare,"$0.39","$0.75"
1,0,"The Glass Slipper",007,044,Amber,Rare,"$0.22","$0.54"
0,0,"The Underworld - River Styx",004,034,Amber,Rare,"$0.18","$0.62"
4,1,"Tiana - Natural Talent",008,009,Amber,Rare,"$0.20","$0.42"
1,1,"Tramp - Street-Smart Dog",007,010,Amber Emerald,Rare,"$0.38","$4.80"
0,0,"Ursula - Eric's Bride",004,024,Amber,Rare,"$0.17","$0.49"
0,0,"Ursula's Shell Necklace",001,34,Amber,Rare,"$0.25","$0.87"
2,0,"Vanellope von Schweetz - Sugar Rush Princess",005,019,Amber,Rare,"$0.30","$0.97"
2,0,"Winnie The Pooh - Hunny Pirate",006,003,Amber,Rare,"$0.23","$0.84"
0,0,"World's Greatest Criminal Mind",002,31,Amber,Rare,"$0.58","$3.58"
2,0,"Wreck-It Ralph - Admiral Underpants",005,021,Amber,Rare,"$0.15","$0.65"
2,0,"Wreck-It Ralph - Hero's Duty",007,027,Amber,Rare,"$0.15","$0.41"
3,0,"Anna - Magical Mission",008,072,Amethyst Sapphire,Rare,"$0.41","$5.78"
5,1,"Anna - Mystical Majesty",005,046,Amethyst,Rare,"$0.26","$0.71"
0,0,"Bruno Madrigal - Out of the Shadows",004,038,Amethyst,Rare,"$0.09","$0.17"
2,0,"Chernabog - Creature of the Night",007,050,Amethyst,Rare,"$0.15","$0.62"
0,0,"Dr. Facilier - Agent Provocateur",001,37,Amethyst,Rare,"$0.16","$1.05"
0,0,"Dr. Facilier - Remarkable Gentleman",001,39,Amethyst,Rare,"$0.24","$0.94"
1,0,"Elsa - Fierce Protector",008,060,Amethyst,Rare,"$0.20","$1.14"
0,0,"Elsa - Storm Chaser",004,042,Amethyst,Rare,"$0.16","$0.63"
0,0,"Elsa's Ice Palace - Place of Solitude",005,067,Amethyst,Rare,"$0.32","$0.82"
2,0,"Everybody's Got a Weakness",008,082,Amethyst,Rare,"$0.49","$2.12"
2,1,"Fantastical and Magical",008,079,Amethyst,Rare,"$0.19","$0.46"
0,0,"Flotsam - Ursula's Spy",001,43,Amethyst,Rare,"$0.10","$0.76"
3,0,"Flower - Shy Skunk",008,076,Amethyst,Rare,"$0.16","$0.85"
0,0,"Genie - Wish Fulfilled",006,053,Amethyst,Rare,"$11.67","$20.00"
0,0,"Gruesome and Grim",002,62,Amethyst,Rare,"$0.15","$0.46"
1,0,"Hades - Fast Talker",007,052,Amethyst Ruby,Rare,"$0.18","$1.06"
0,1,"Hades - Lord of the Dead",006,036,Amethyst,Rare,"$0.21","$1.21"
2,0,"Half Hexwell Crown",005,065,Amethyst,Rare,"$0.17","$0.37"
0,0,"Half Hexwell Crown",005,223,Amethyst,Rare,"$0.62","$0.62"
0,2,"Iago - Giant Spectral Parrot",007,049,Amethyst,Rare,"$5.96","$7.53"
0,0,"Isabela Madrigal - Golden Child",004,045,Amethyst,Rare,"$0.21","$0.91"
0,0,"Jafar - Keeper of Secrets",001,44,Amethyst,Rare,"$0.26","$1.63"
0,0,"Jiminy Cricket - Level-Headed and Wise",008,062,Amethyst,Rare,"$0.14","$0.62"
2,2,"Kenai - Magical Bear",007,070,Amethyst,Rare,"$0.20","$0.87"
1,0,"Kronk - Laid Back",007,063,Amethyst Emerald,Rare,"$0.19","$0.72"
0,0,"Kuzco - Impulsive Llama",008,067,Amethyst Emerald,Rare,"$0.24","$0.50"
2,0,"Kuzco - Temporary Whale",007,045,Amethyst,Rare,"$0.15","$0.89"
2,0,"Luisa Madrigal - Entertaining Muscle",005,045,Amethyst,Rare,"$0.11","$0.37"
2,0,"Madam Mim - Cheating Spellcaster",007,056,Amethyst,Rare,"$0.14","$0.45"
0,0,"Madam Mim - Fox",002,46,Amethyst,Rare,"$1.32","$9.69"
0,0,"Madam Mim - Rival of Merlin",002,48,Amethyst,Rare,"$0.17","$0.52"
2,0,"Madam Mim - Tiny Adversary",006,037,Amethyst,Rare,"$0.25","$1.17"
0,0,"Magic Mirror",001,66,Amethyst,Rare,"$0.25","$0.70"
1,0,"Magica De Spell - Cruel Sorceress",005,053,Amethyst,Rare,"$0.19","$0.68"
0,0,"Maleficent - Biding Her Time",001,48,Amethyst,Rare,"$1.26","$2.65"
3,0,"Maleficent's Staff",006,065,Amethyst,Rare,"$0.40","$1.47"
1,0,"Mama Odie - Solitary Sage",006,057,Amethyst,Rare,"$0.12","$0.45"
1,0,"Merlin - Clever Clairvoyant",007,067,Amethyst Sapphire,Rare,"$0.26","$0.86"
0,0,"Merlin - Rabbit",002,52,Amethyst,Rare,"$0.41","$6.77"
0,0,"Merlin - Shapeshifter",002,53,Amethyst,Rare,"$0.13","$0.13"
1,0,"Monstro - Infamous Whale",008,064,Amethyst,Rare,"$1.09","$7.86"
5,0,"Mother Gothel - Knows What's Best",008,070,Amethyst Ruby,Rare,"$0.20","$1.23"
0,0,"Mrs. Potts - Enchanted Teapot",004,052,Amethyst,Rare,"$0.12","$0.29"
0,0,"Mystical Rose",004,064,Amethyst,Rare,"$0.15","$0.36"
1,0,"Mystical Tree - Mama Odie's Home",006,069,Amethyst,Rare,"$0.11","$0.36"
5,0,"Olaf - Happy Passenger",005,050,Amethyst,Rare,"$0.09","$0.47"
0,0,"Pepa Madrigal - Weather Maker",004,053,Amethyst,Rare,"$0.06","$0.28"
0,0,"Perplexing Signposts",002,67,Amethyst,Rare,"$0.16","$0.51"
0,0,"Pinocchio - Star Attraction",002,56,Amethyst,Rare,"$0.48","$1.09"
2,1,"Rafiki - Ethereal Guide",006,052,Amethyst,Rare,"$0.13","$0.65"
0,0,"Rafiki - Mystical Fighter",003,054,Amethyst,Rare,"$0.26","$0.82"
1,0,"Rafiki - Shaman Duelist",005,055,Amethyst,Rare,"$0.20","$0.63"
2,0,"Restoring the Crown",007,083,Amethyst Steel,Rare,"$0.23","$1.45"
0,0,"Second Star To The Right",004,061,Amethyst,Rare,"$0.18","$0.54"
2,0,"Seeking the Half Crown",006,064,Amethyst,Rare,"$0.12","$0.50"
0,0,"Stratos - Tornado Titan",003,055,Amethyst,Rare,"$0.17","$0.43"
0,0,"The Boss Is On A Roll",003,063,Amethyst,Rare,"$0.34","$1.09"
0,0,"The Lamp",003,064,Amethyst,Rare,"$0.27","$2.59"
0,0,"The Queen's Castle - Mirror Chamber",003,067,Amethyst,Rare,"$0.84","$2.31"
0,0,"The Sorcerer's Hat",003,65,Amethyst,Rare,"$0.12","$0.63"
0,0,"The Sorcerer's Spellbook",002,68,Amethyst,Rare,"$0.37","$1.09"
2,1,"The Sultan - Royal Apparition",008,073,Amethyst Steel,Rare,"$0.42","$1.39"
0,0,"Treasure Guardian - Protector of the Cave",003,058,Amethyst,Rare,"$0.09","$0.25"
0,0,"Ursula - Sea Witch",003,059,Amethyst,Rare,"$0.13","$0.35"
0,0,"Ursula's Lair - Eye of the Storm",004,068,Amethyst,Rare,"$0.13","$0.32"
1,0,"We Know The Way",005,061,Amethyst,Rare,"$0.19","$0.68"
0,0,"White Rabbit's Pocket Watch",001,68,Amethyst,Rare,"$0.25","$1.03"
0,0,"Zeus - God of Lightning",001,61,Amethyst,Rare,"$0.23","$1.08"
2,0,"Alice - Clumsy as Can Be",008,104,Emerald Ruby,Rare,"$0.26","$0.87"
4,1,"Archimedes - Resourceful Owl",008,113,Emerald,Rare,"$0.08","$0.30"
0,0,"Banzai - Gluttonous Predator",005,080,Emerald,Rare,"$0.33","$1.33"
0,0,"Basil - Secret Informer",007,093,Emerald,Rare,"$0.09","$0.50"
3,0,"Basil - Undercover Detective",008,086,Emerald,Rare,"$0.25","$1.91"
0,0,"Bibbidi Bobbidi Boo",002,96,Emerald,Rare,"$0.27","$2.06"
2,0,"Captain Hook - The Pirate King",008,109,Emerald Steel,Rare,"$0.46","$1.83"
